job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,source_file,days_to_deadline,skills_count,home_country_match,experience_level_ord,education_required_ord
AI01656,Data Engineer,32244.0,USD,32244.0,EN,CT,India,L,India,100,"SQL, Docker, GCP, Computer Vision",Associate,0,Automotive,2024-05-23,2024-07-29,915,6.3,Cognitive Computing,ai_job_dataset1.csv,67,4,1,1,2
AI01657,Data Engineer,130809.0,USD,130809.0,SE,CT,Sweden,L,Sweden,100,"Python, Git, Kubernetes, GCP",PhD,9,Real Estate,2025-04-30,2025-06-29,696,8.1,Advanced Robotics,ai_job_dataset1.csv,60,4,1,3,5
AI01658,Data Scientist,194628.0,CAD,243285.0,EX,CT,Canada,M,Canada,0,"Git, SQL, Data Visualization, PyTorch, Azure",Associate,19,Real Estate,2024-03-03,2024-04-07,1807,8.9,Digital Transformation LLC,ai_job_dataset1.csv,35,5,1,4,2
AI01659,Deep Learning Engineer,31750.0,USD,31750.0,EN,FL,China,M,Italy,100,"PyTorch, SQL, AWS",Bachelor,1,Energy,2024-11-23,2024-12-27,1036,5.4,Predictive Systems,ai_job_dataset1.csv,34,3,0,1,3
AI01660,Autonomous Systems Engineer,72863.0,USD,72863.0,MI,CT,Israel,S,Netherlands,0,"Git, MLOps, Java, Mathematics",Bachelor,2,Healthcare,2024-04-12,2024-06-02,2466,5.9,Smart Analytics,ai_job_dataset1.csv,51,4,0,2,3
AI01661,AI Architect,158698.0,EUR,134893.0,EX,CT,France,M,France,100,"SQL, Kubernetes, R",Bachelor,11,Manufacturing,2025-04-19,2025-06-10,1473,5.6,Neural Networks Co,ai_job_dataset1.csv,52,3,1,4,3
AI01662,AI Consultant,70435.0,USD,70435.0,EN,CT,United States,L,Germany,0,"Computer Vision, Azure, MLOps, NLP, Git",PhD,0,Real Estate,2024-02-10,2024-04-19,1111,8.5,Smart Analytics,ai_job_dataset1.csv,69,5,0,1,5
AI01663,Robotics Engineer,70871.0,USD,70871.0,MI,FT,Israel,M,Israel,100,"Computer Vision, Kubernetes, Git, PyTorch",Bachelor,2,Consulting,2024-10-18,2024-11-07,2450,7.5,Cloud AI Solutions,ai_job_dataset1.csv,20,4,1,2,3
AI01664,AI Research Scientist,69256.0,USD,69256.0,EN,FT,Finland,L,Hungary,50,"Docker, Tableau, Kubernetes",Master,0,Retail,2025-01-01,2025-03-07,1772,8.3,Cloud AI Solutions,ai_job_dataset1.csv,65,3,0,1,4
AI01665,Computer Vision Engineer,172569.0,EUR,146684.0,EX,CT,Germany,M,Germany,100,"Kubernetes, Spark, PyTorch, GCP",Bachelor,14,Consulting,2025-01-08,2025-02-02,2081,6.0,Predictive Systems,ai_job_dataset1.csv,25,4,1,4,3
AI01666,Data Engineer,105421.0,USD,105421.0,MI,PT,Ireland,M,Netherlands,50,"R, SQL, Statistics, Java, Data Visualization",Master,4,Manufacturing,2024-10-18,2024-12-20,1129,5.0,Advanced Robotics,ai_job_dataset1.csv,63,5,0,2,4
AI01667,Research Scientist,276912.875,USD,280936.0,EX,PT,Ireland,L,Ireland,0,"Spark, Python, TensorFlow, SQL, Linux",Bachelor,13,Finance,2024-01-27,2024-03-16,2149,7.9,AI Innovations,ai_job_dataset1.csv,49,5,1,4,3
AI01668,AI Research Scientist,244804.0,USD,244804.0,EX,FT,Denmark,S,Denmark,100,"Azure, Computer Vision, TensorFlow, Python, GCP",PhD,12,Real Estate,2025-01-24,2025-03-17,2021,9.3,Advanced Robotics,ai_job_dataset1.csv,52,5,1,4,5
AI01669,AI Architect,116583.0,USD,116583.0,MI,PT,United States,S,Colombia,100,"SQL, Computer Vision, Kubernetes, AWS, R",Bachelor,2,Transportation,2024-01-17,2024-01-31,2075,9.1,Digital Transformation LLC,ai_job_dataset1.csv,14,5,0,2,3
AI01670,Computer Vision Engineer,44363.0,USD,44363.0,SE,CT,India,M,India,50,"Hadoop, Tableau, R, MLOps, AWS",PhD,9,Government,2024-10-25,2024-12-03,1663,6.6,Algorithmic Solutions,ai_job_dataset1.csv,39,5,1,3,5
AI01671,Robotics Engineer,103234.0,GBP,77426.0,MI,FT,United Kingdom,S,Nigeria,50,"GCP, MLOps, Scala",Associate,4,Media,2024-06-25,2024-08-29,1363,8.2,Machine Intelligence Group,ai_job_dataset1.csv,65,3,0,2,2
AI01672,AI Research Scientist,241862.0,USD,241862.0,EX,FL,Norway,M,France,0,"Scala, PyTorch, Docker, Mathematics, SQL",Master,17,Retail,2025-02-21,2025-04-22,1897,5.9,Machine Intelligence Group,ai_job_dataset1.csv,60,5,0,4,4
AI01673,Data Scientist,61352.0,USD,61352.0,EX,PT,India,L,Argentina,100,"Python, SQL, MLOps",Master,19,Consulting,2025-01-31,2025-04-11,901,9.7,DataVision Ltd,ai_job_dataset1.csv,70,3,0,4,4
AI01674,Principal Data Scientist,247449.0,USD,247449.0,EX,FT,Ireland,M,Ireland,50,"SQL, Mathematics, AWS, Linux, R",Bachelor,16,Manufacturing,2025-04-11,2025-05-19,1591,6.1,Smart Analytics,ai_job_dataset1.csv,38,5,1,4,3
AI01675,NLP Engineer,91517.0,USD,91517.0,MI,CT,Denmark,S,Denmark,100,"Linux, PyTorch, Tableau",Bachelor,4,Energy,2025-01-05,2025-01-24,1982,6.5,Predictive Systems,ai_job_dataset1.csv,19,3,1,2,3
AI01676,Deep Learning Engineer,231797.0,EUR,197027.0,EX,PT,Netherlands,L,Israel,100,"SQL, Java, Deep Learning, MLOps",Bachelor,13,Retail,2024-11-02,2024-11-18,1062,7.4,Cloud AI Solutions,ai_job_dataset1.csv,16,4,0,4,3
AI01677,AI Software Engineer,29053.0,USD,29053.0,EN,FT,China,L,China,100,"Scala, GCP, NLP, PyTorch",Associate,1,Finance,2024-05-17,2024-06-15,503,5.3,Smart Analytics,ai_job_dataset1.csv,29,4,1,1,2
AI01678,Data Scientist,38480.0,USD,38480.0,MI,FT,India,L,India,50,"Scala, Spark, PyTorch, AWS",Bachelor,2,Consulting,2025-03-25,2025-05-06,2254,5.6,Autonomous Tech,ai_job_dataset1.csv,42,4,1,2,3
AI01679,Data Scientist,49357.0,USD,49357.0,EN,FT,Finland,S,Finland,0,"Java, Mathematics, Tableau, NLP, Deep Learning",Bachelor,1,Transportation,2024-07-02,2024-07-31,2422,5.9,DeepTech Ventures,ai_job_dataset1.csv,29,5,1,1,3
AI01680,Data Analyst,100391.0,CAD,125489.0,SE,FT,Canada,M,Nigeria,50,"Hadoop, Linux, SQL",Bachelor,9,Government,2024-10-05,2024-12-02,1941,5.7,Algorithmic Solutions,ai_job_dataset1.csv,58,3,0,3,3
AI01681,ML Ops Engineer,72840.0,CHF,65556.0,EN,FL,Switzerland,S,Switzerland,50,"Python, Git, Java, Docker",Associate,0,Gaming,2024-02-28,2024-03-19,2048,5.0,Autonomous Tech,ai_job_dataset1.csv,20,4,1,1,2
AI01682,Data Scientist,265397.0,EUR,225587.0,EX,FL,Germany,L,Germany,100,"Scala, AWS, NLP, Statistics",Master,16,Retail,2024-07-24,2024-08-21,1192,5.9,Predictive Systems,ai_job_dataset1.csv,28,4,1,4,4
AI01683,NLP Engineer,92492.0,AUD,124864.0,EN,FL,Australia,L,Australia,100,"Tableau, SQL, Git, Python",PhD,0,Consulting,2024-05-26,2024-07-24,1700,9.4,TechCorp Inc,ai_job_dataset1.csv,59,4,1,1,5
AI01684,AI Specialist,110408.0,USD,110408.0,SE,CT,Sweden,S,Sweden,0,"Python, Linux, R, Computer Vision",Associate,7,Technology,2024-09-25,2024-12-01,2267,10.0,Quantum Computing Inc,ai_job_dataset1.csv,67,4,1,3,2
AI01685,NLP Engineer,139699.0,EUR,118744.0,EX,FT,Germany,M,Ireland,50,"Azure, Deep Learning, Scala, Mathematics",Associate,19,Finance,2024-07-25,2024-08-31,582,9.1,Advanced Robotics,ai_job_dataset1.csv,37,4,0,4,2
AI01686,ML Ops Engineer,80747.0,EUR,68635.0,MI,CT,Netherlands,S,Netherlands,50,"NLP, Data Visualization, Python, TensorFlow, Linux",Master,3,Telecommunications,2024-02-22,2024-03-09,1345,7.1,Cognitive Computing,ai_job_dataset1.csv,16,5,1,2,4
AI01687,Data Scientist,86520.0,EUR,73542.0,MI,FL,Austria,S,Nigeria,100,"Python, Git, TensorFlow",Bachelor,4,Finance,2024-07-08,2024-09-05,1578,6.4,Machine Intelligence Group,ai_job_dataset1.csv,59,3,0,2,3
AI01688,AI Specialist,55997.0,USD,55997.0,EX,CT,India,M,Israel,50,"NLP, Azure, Python",PhD,12,Manufacturing,2025-03-25,2025-05-28,1550,5.4,AI Innovations,ai_job_dataset1.csv,64,3,0,4,5
AI01689,AI Software Engineer,107119.0,SGD,139255.0,MI,PT,Singapore,M,Singapore,100,"Kubernetes, MLOps, Java, TensorFlow",Bachelor,3,Transportation,2024-04-22,2024-06-21,2417,5.3,Advanced Robotics,ai_job_dataset1.csv,60,4,1,2,3
AI01690,Research Scientist,117336.0,EUR,99736.0,SE,FT,Austria,S,Malaysia,0,"NLP, Scala, Python",Bachelor,9,Consulting,2024-08-23,2024-09-10,1052,6.3,DeepTech Ventures,ai_job_dataset1.csv,18,3,0,3,3
AI01691,Head of AI,164003.0,EUR,139403.0,EX,PT,Austria,S,Vietnam,0,"NLP, Java, PyTorch, GCP",PhD,16,Education,2024-03-09,2024-03-25,645,6.0,TechCorp Inc,ai_job_dataset1.csv,16,4,0,4,5
AI01692,Computer Vision Engineer,109093.0,USD,109093.0,MI,FL,Ireland,L,Ireland,50,"Statistics, Azure, Scala, GCP, NLP",Master,4,Manufacturing,2025-04-26,2025-06-12,2262,8.6,AI Innovations,ai_job_dataset1.csv,47,5,1,2,4
AI01693,Machine Learning Researcher,60847.0,USD,60847.0,EN,FL,Ireland,M,Ireland,50,"Azure, Mathematics, Python",Associate,0,Manufacturing,2024-12-19,2025-02-26,1775,7.8,DeepTech Ventures,ai_job_dataset1.csv,69,3,1,1,2
AI01694,AI Product Manager,64394.0,USD,64394.0,MI,FT,South Korea,S,South Africa,0,"Azure, Deep Learning, GCP, Spark, R",Bachelor,4,Gaming,2024-01-24,2024-02-20,1682,9.2,Digital Transformation LLC,ai_job_dataset1.csv,27,5,0,2,3
AI01695,Principal Data Scientist,56336.0,USD,56336.0,EN,FT,Sweden,M,Sweden,100,"Python, MLOps, Git",Bachelor,1,Transportation,2024-12-15,2025-01-23,1402,9.9,Predictive Systems,ai_job_dataset1.csv,39,3,1,1,3
AI01696,AI Consultant,151360.0,JPY,307573.25,EX,PT,Japan,M,Japan,50,"Scala, Kubernetes, Computer Vision, NLP, Git",PhD,11,Transportation,2024-05-26,2024-07-29,2089,5.4,Digital Transformation LLC,ai_job_dataset1.csv,64,5,1,4,5
AI01697,Head of AI,108867.0,EUR,92537.0,SE,FL,Netherlands,M,Netherlands,50,"Mathematics, Java, Spark",PhD,7,Automotive,2024-07-15,2024-09-15,1367,6.6,Cognitive Computing,ai_job_dataset1.csv,62,3,1,3,5
AI01698,AI Consultant,163581.0,EUR,139044.0,SE,CT,Germany,L,Germany,50,"GCP, Computer Vision, Hadoop",PhD,8,Automotive,2024-10-15,2024-12-01,1213,8.5,Machine Intelligence Group,ai_job_dataset1.csv,47,3,1,3,5
AI01699,AI Product Manager,111866.0,JPY,307573.25,MI,FT,Japan,M,Japan,0,"Java, Kubernetes, SQL, Mathematics",Bachelor,2,Media,2024-11-04,2024-12-30,1683,9.3,Cloud AI Solutions,ai_job_dataset1.csv,56,4,1,2,3
AI01700,NLP Engineer,56511.0,USD,56511.0,EN,CT,South Korea,L,Israel,50,"Kubernetes, Java, Deep Learning, Mathematics, Computer Vision",PhD,0,Media,2024-10-29,2024-11-30,2130,7.1,Future Systems,ai_job_dataset1.csv,32,5,0,1,5
AI01701,NLP Engineer,40401.0,USD,40401.0,MI,CT,China,L,China,100,"TensorFlow, SQL, Mathematics, Linux",PhD,4,Healthcare,2024-05-11,2024-06-10,2122,9.1,TechCorp Inc,ai_job_dataset1.csv,30,4,1,2,5
AI01702,Research Scientist,130250.0,CHF,117225.0,MI,FL,Switzerland,L,Hungary,0,"Data Visualization, GCP, Scala, Docker",PhD,2,Media,2024-03-30,2024-05-22,2139,5.0,Algorithmic Solutions,ai_job_dataset1.csv,53,4,0,2,5
AI01703,Computer Vision Engineer,41173.0,USD,41173.0,MI,CT,China,S,Austria,50,"Kubernetes, Python, TensorFlow",PhD,4,Media,2025-04-29,2025-06-23,1174,6.2,Smart Analytics,ai_job_dataset1.csv,55,3,0,2,5
AI01704,Data Engineer,69187.0,USD,69187.0,EN,FL,United States,S,United States,50,"Kubernetes, Spark, Java",Associate,0,Media,2024-01-31,2024-04-04,1954,9.2,Quantum Computing Inc,ai_job_dataset1.csv,64,3,1,1,2
AI01705,NLP Engineer,80973.0,USD,80973.0,EX,FT,India,S,Australia,100,"Linux, Python, Tableau, Kubernetes, SQL",Associate,11,Energy,2024-04-07,2024-05-31,1601,7.7,Quantum Computing Inc,ai_job_dataset1.csv,54,5,0,4,2
AI01706,AI Software Engineer,117099.0,USD,117099.0,SE,PT,Ireland,M,Ireland,50,"Spark, Java, Computer Vision, Tableau",Bachelor,7,Real Estate,2024-10-03,2024-10-20,672,6.3,DeepTech Ventures,ai_job_dataset1.csv,17,4,1,3,3
AI01707,AI Architect,62738.0,USD,62738.0,EN,FL,Finland,S,Canada,0,"Git, SQL, GCP",Associate,1,Consulting,2024-02-06,2024-03-01,1244,9.7,Neural Networks Co,ai_job_dataset1.csv,24,3,0,1,2
AI01708,AI Product Manager,120017.0,EUR,102014.0,MI,FT,Germany,L,Germany,100,"Java, Kubernetes, Deep Learning",Bachelor,4,Education,2025-02-03,2025-03-17,588,8.6,Digital Transformation LLC,ai_job_dataset1.csv,42,3,1,2,3
AI01709,AI Architect,146456.0,USD,146456.0,MI,FL,United States,L,United States,0,"SQL, Spark, Linux",PhD,2,Real Estate,2024-08-20,2024-10-17,1112,5.3,Autonomous Tech,ai_job_dataset1.csv,58,3,1,2,5
AI01710,Data Engineer,116585.0,AUD,157390.0,SE,FL,Australia,M,Australia,0,"Mathematics, Computer Vision, Linux, Kubernetes",Master,8,Energy,2024-02-26,2024-04-21,1405,8.2,DeepTech Ventures,ai_job_dataset1.csv,55,4,1,3,4
AI01711,AI Architect,48908.0,EUR,41572.0,EN,FT,France,M,France,100,"Spark, TensorFlow, Python, NLP, Statistics",Master,1,Healthcare,2024-12-28,2025-03-06,739,7.1,Machine Intelligence Group,ai_job_dataset1.csv,68,5,1,1,4
AI01712,Head of AI,140368.0,USD,140368.0,MI,FT,Norway,M,Norway,0,"Java, Linux, Statistics, GCP",Master,2,Manufacturing,2024-06-25,2024-08-09,1177,8.6,Future Systems,ai_job_dataset1.csv,45,4,1,2,4
AI01713,Deep Learning Engineer,117338.0,JPY,307573.25,MI,FL,Japan,L,Brazil,100,"PyTorch, SQL, Hadoop, Deep Learning, Kubernetes",Associate,3,Manufacturing,2024-12-07,2025-01-22,1586,6.8,Quantum Computing Inc,ai_job_dataset1.csv,46,5,0,2,2
AI01714,Head of AI,25199.0,USD,25199.0,EN,PT,China,M,Germany,100,"Azure, Python, TensorFlow, Computer Vision, Docker",Associate,0,Media,2024-04-18,2024-06-22,849,9.8,Machine Intelligence Group,ai_job_dataset1.csv,65,5,0,1,2
AI01715,AI Architect,101321.0,EUR,86123.0,MI,FT,France,M,France,50,"Python, Statistics, Tableau",PhD,3,Gaming,2025-03-24,2025-04-20,2449,7.7,Predictive Systems,ai_job_dataset1.csv,27,3,1,2,5
AI01716,Machine Learning Engineer,86336.0,USD,86336.0,MI,FT,Ireland,S,Ghana,0,"Deep Learning, SQL, Data Visualization, PyTorch",Master,4,Retail,2025-03-09,2025-05-21,1028,8.6,TechCorp Inc,ai_job_dataset1.csv,73,4,0,2,4
AI01717,Machine Learning Researcher,104654.0,JPY,307573.25,MI,FL,Japan,L,Japan,100,"Azure, Deep Learning, R",Master,2,Energy,2024-02-24,2024-04-20,739,8.1,Cognitive Computing,ai_job_dataset1.csv,56,3,1,2,4
AI01718,AI Specialist,93107.0,USD,93107.0,MI,FT,Ireland,L,Mexico,0,"PyTorch, GCP, Tableau",Associate,3,Gaming,2024-03-18,2024-04-05,2334,9.5,Smart Analytics,ai_job_dataset1.csv,18,3,0,2,2
AI01719,AI Consultant,113304.0,USD,113304.0,MI,CT,Norway,S,Norway,0,"SQL, Azure, PyTorch",Bachelor,3,Healthcare,2024-04-24,2024-05-19,517,6.1,Algorithmic Solutions,ai_job_dataset1.csv,25,3,1,2,3
AI01720,Deep Learning Engineer,159382.0,USD,159382.0,EX,CT,Ireland,M,Ireland,100,"Java, Python, Computer Vision, R",Master,12,Transportation,2024-07-03,2024-07-18,617,8.7,Future Systems,ai_job_dataset1.csv,15,4,1,4,4
AI01721,AI Specialist,112099.0,USD,112099.0,SE,FL,South Korea,M,South Korea,50,"Azure, Python, Computer Vision",Bachelor,9,Media,2024-07-03,2024-07-17,1317,8.0,Advanced Robotics,ai_job_dataset1.csv,14,3,1,3,3
AI01722,Head of AI,106493.0,USD,106493.0,MI,PT,Norway,M,Norway,0,"Linux, Scala, PyTorch, MLOps, Tableau",Master,4,Real Estate,2025-03-27,2025-05-18,1839,7.1,AI Innovations,ai_job_dataset1.csv,52,5,1,2,4
AI01723,AI Architect,76693.0,SGD,99701.0,EN,FT,Singapore,M,Singapore,100,"Mathematics, Statistics, PyTorch",PhD,1,Real Estate,2025-04-14,2025-05-02,740,8.4,Neural Networks Co,ai_job_dataset1.csv,18,3,1,1,5
AI01724,NLP Engineer,145475.0,USD,145475.0,SE,CT,Finland,L,Latvia,100,"Spark, Java, Deep Learning, AWS",Associate,9,Energy,2025-02-11,2025-03-14,1076,8.5,DataVision Ltd,ai_job_dataset1.csv,31,4,0,3,2
AI01725,Data Analyst,79166.0,GBP,59375.0,EN,FT,United Kingdom,L,United Kingdom,50,"Scala, Kubernetes, MLOps, Azure, AWS",PhD,0,Finance,2024-09-24,2024-10-08,1643,9.6,DeepTech Ventures,ai_job_dataset1.csv,14,5,1,1,5
AI01726,AI Architect,187864.0,USD,187864.0,EX,FL,Sweden,M,Sweden,0,"Git, PyTorch, SQL, Scala",Associate,16,Gaming,2024-12-06,2025-01-07,921,6.1,Future Systems,ai_job_dataset1.csv,32,4,1,4,2
AI01727,AI Consultant,50080.0,USD,50080.0,EN,CT,Israel,S,Israel,100,"Deep Learning, Python, Mathematics",Bachelor,1,Technology,2025-01-27,2025-04-06,2110,6.6,Autonomous Tech,ai_job_dataset1.csv,69,3,1,1,3
AI01728,Autonomous Systems Engineer,103470.0,JPY,307573.25,MI,CT,Japan,L,Japan,100,"Computer Vision, R, Kubernetes, Tableau",Master,2,Technology,2024-11-14,2024-12-09,1694,6.9,Predictive Systems,ai_job_dataset1.csv,25,4,1,2,4
AI01729,Machine Learning Engineer,84323.0,USD,84323.0,MI,FT,Sweden,M,Sweden,50,"Kubernetes, Git, Statistics",Bachelor,3,Real Estate,2024-11-25,2025-01-08,1134,8.0,DeepTech Ventures,ai_job_dataset1.csv,44,3,1,2,3
AI01730,Robotics Engineer,71020.0,CAD,88775.0,MI,PT,Canada,S,Czech Republic,100,"Java, Tableau, PyTorch, NLP, SQL",Bachelor,3,Manufacturing,2024-02-21,2024-04-23,1253,9.7,Future Systems,ai_job_dataset1.csv,62,5,0,2,3
AI01731,NLP Engineer,74489.0,USD,74489.0,EX,FL,China,M,Austria,50,"Linux, Docker, SQL",PhD,11,Healthcare,2024-06-03,2024-07-24,1437,9.7,TechCorp Inc,ai_job_dataset1.csv,51,3,0,4,5
AI01732,AI Product Manager,55564.0,AUD,75011.0,EN,FT,Australia,M,Australia,50,"SQL, PyTorch, Git, Azure, AWS",Bachelor,0,Transportation,2025-03-22,2025-06-02,2036,6.3,Predictive Systems,ai_job_dataset1.csv,72,5,1,1,3
AI01733,AI Consultant,84737.0,USD,84737.0,EN,CT,United States,S,United States,0,"Spark, Data Visualization, Computer Vision",Bachelor,1,Telecommunications,2025-01-06,2025-02-02,1139,6.8,DeepTech Ventures,ai_job_dataset1.csv,27,3,1,1,3
AI01734,AI Software Engineer,125029.0,EUR,106275.0,SE,FL,France,M,France,50,"SQL, Azure, Java, Spark, AWS",Master,5,Healthcare,2025-01-19,2025-03-23,1740,5.6,DataVision Ltd,ai_job_dataset1.csv,63,5,1,3,4
AI01735,Robotics Engineer,93053.0,EUR,79095.0,MI,FL,France,S,France,0,"Spark, R, Data Visualization",PhD,3,Education,2025-01-06,2025-02-15,629,5.1,DeepTech Ventures,ai_job_dataset1.csv,40,3,1,2,5
AI01736,AI Architect,116161.0,USD,116161.0,MI,FT,United States,S,United States,50,"SQL, PyTorch, GCP, Linux",PhD,2,Technology,2025-01-07,2025-02-22,1201,7.2,Predictive Systems,ai_job_dataset1.csv,46,4,1,2,5
AI01737,AI Software Engineer,96819.0,USD,96819.0,MI,FT,United States,S,United States,0,"Spark, Python, Tableau, Kubernetes",PhD,3,Finance,2024-11-18,2025-01-12,1105,7.7,TechCorp Inc,ai_job_dataset1.csv,55,4,1,2,5
AI01738,Computer Vision Engineer,21074.0,USD,21074.0,EN,CT,India,M,India,50,"Git, Azure, Data Visualization",Associate,0,Retail,2024-06-29,2024-07-30,1551,7.4,Algorithmic Solutions,ai_job_dataset1.csv,31,3,1,1,2
AI01739,Data Scientist,131324.0,USD,131324.0,MI,PT,Denmark,M,Denmark,100,"Tableau, Deep Learning, GCP, Java",PhD,2,Transportation,2024-12-14,2025-02-16,2003,6.0,Digital Transformation LLC,ai_job_dataset1.csv,64,4,1,2,5
AI01740,Principal Data Scientist,58660.0,USD,58660.0,EN,CT,Finland,M,Finland,50,"Hadoop, Spark, Tableau",PhD,1,Finance,2024-10-09,2024-11-22,1205,9.9,Digital Transformation LLC,ai_job_dataset1.csv,44,3,1,1,5
AI01741,Machine Learning Engineer,132875.0,EUR,112944.0,MI,PT,Netherlands,L,Malaysia,50,"GCP, Python, Mathematics, Linux, SQL",PhD,4,Consulting,2024-08-28,2024-10-31,1392,6.1,Quantum Computing Inc,ai_job_dataset1.csv,64,5,0,2,5
AI01742,Computer Vision Engineer,74316.0,USD,74316.0,MI,FT,South Korea,S,South Korea,50,"TensorFlow, GCP, Azure",Bachelor,3,Energy,2024-11-17,2025-01-04,1075,9.4,Advanced Robotics,ai_job_dataset1.csv,48,3,1,2,3
AI01743,Data Engineer,65320.0,EUR,55522.0,EN,FT,France,S,France,100,"Java, Python, Git",Bachelor,1,Media,2024-04-01,2024-05-18,915,8.7,Digital Transformation LLC,ai_job_dataset1.csv,47,3,1,1,3
AI01744,Autonomous Systems Engineer,128941.0,USD,128941.0,SE,CT,Finland,L,Finland,50,"TensorFlow, Spark, PyTorch",Master,7,Manufacturing,2025-01-26,2025-03-07,2349,7.6,Cognitive Computing,ai_job_dataset1.csv,40,3,1,3,4
AI01745,Principal Data Scientist,42409.0,USD,42409.0,MI,CT,China,M,South Korea,100,"PyTorch, TensorFlow, NLP",Bachelor,2,Media,2024-04-16,2024-05-09,2188,9.6,Algorithmic Solutions,ai_job_dataset1.csv,23,3,0,2,3
AI01746,NLP Engineer,76564.0,GBP,57423.0,EN,FT,United Kingdom,S,United Kingdom,100,"Deep Learning, Azure, Scala",PhD,0,Government,2024-03-03,2024-04-13,1639,9.4,Neural Networks Co,ai_job_dataset1.csv,41,3,1,1,5
AI01747,NLP Engineer,276912.875,EUR,246337.0,EX,FT,Netherlands,L,Luxembourg,100,"Statistics, TensorFlow, PyTorch, Data Visualization, Hadoop",PhD,17,Automotive,2025-03-17,2025-04-28,2224,6.3,Neural Networks Co,ai_job_dataset1.csv,42,5,0,4,5
AI01748,Data Analyst,62042.0,CAD,77553.0,EN,FL,Canada,M,Kenya,50,"Python, Azure, Tableau",Bachelor,1,Government,2024-02-15,2024-03-21,1611,6.1,TechCorp Inc,ai_job_dataset1.csv,35,3,0,1,3
AI01749,AI Product Manager,98976.0,EUR,84130.0,MI,FT,Netherlands,M,Netherlands,100,"Statistics, Python, Mathematics, Linux, Hadoop",PhD,4,Manufacturing,2024-11-08,2024-12-24,2377,6.9,Autonomous Tech,ai_job_dataset1.csv,46,5,1,2,5
AI01750,AI Architect,122469.0,USD,122469.0,EX,FL,South Korea,M,South Korea,50,"Linux, Scala, Java, Deep Learning, Spark",Bachelor,19,Education,2024-09-05,2024-10-17,1048,7.1,Future Systems,ai_job_dataset1.csv,42,5,1,4,3
AI01751,NLP Engineer,187847.0,USD,187847.0,EX,FT,Ireland,M,Ireland,50,"PyTorch, TensorFlow, SQL, R",PhD,16,Transportation,2024-01-27,2024-02-16,2318,10.0,DeepTech Ventures,ai_job_dataset1.csv,20,4,1,4,5
AI01752,AI Consultant,157782.0,JPY,307573.25,EX,FT,Japan,S,Japan,0,"Spark, NLP, GCP",Master,13,Transportation,2024-11-25,2025-01-06,670,9.1,Cognitive Computing,ai_job_dataset1.csv,42,3,1,4,4
AI01753,Research Scientist,128659.0,USD,128659.0,MI,FL,Denmark,S,Mexico,50,"Python, Linux, Scala, TensorFlow",Bachelor,2,Gaming,2024-03-04,2024-05-03,1580,5.7,Algorithmic Solutions,ai_job_dataset1.csv,60,4,0,2,3
AI01754,AI Architect,61499.0,USD,61499.0,EN,FL,Finland,M,Ukraine,100,"Scala, Data Visualization, SQL, Tableau, MLOps",PhD,0,Government,2024-08-12,2024-10-13,1241,6.6,Neural Networks Co,ai_job_dataset1.csv,62,5,0,1,5
AI01755,Deep Learning Engineer,66190.0,USD,66190.0,EN,FL,Ireland,L,Ireland,50,"Computer Vision, Git, Tableau, Linux, Python",PhD,1,Telecommunications,2024-10-18,2024-11-22,642,9.5,Digital Transformation LLC,ai_job_dataset1.csv,35,5,1,1,5
AI01756,Machine Learning Engineer,29153.0,USD,29153.0,EN,FL,China,M,China,0,"Hadoop, Linux, Deep Learning, Mathematics, Git",PhD,0,Media,2024-01-16,2024-02-14,1718,9.1,Predictive Systems,ai_job_dataset1.csv,29,5,1,1,5
AI01757,Deep Learning Engineer,64431.0,JPY,307573.25,EN,FT,Japan,S,Japan,0,"Java, Tableau, MLOps",Master,1,Gaming,2024-03-06,2024-04-13,1972,9.2,Machine Intelligence Group,ai_job_dataset1.csv,38,3,1,1,4
AI01758,Data Analyst,276912.875,USD,307573.25,EX,FL,Denmark,L,Denmark,0,"NLP, SQL, Tableau, Docker",Bachelor,17,Gaming,2024-03-14,2024-04-20,736,7.9,DataVision Ltd,ai_job_dataset1.csv,37,4,1,4,3
AI01759,Machine Learning Engineer,128575.0,USD,128575.0,MI,PT,United States,M,United States,0,"Linux, Kubernetes, Spark",Bachelor,3,Automotive,2025-04-26,2025-05-21,518,9.4,Cloud AI Solutions,ai_job_dataset1.csv,25,3,1,2,3
AI01760,AI Software Engineer,150066.0,GBP,112550.0,SE,PT,United Kingdom,M,United Kingdom,100,"Java, NLP, AWS, R, SQL",Associate,9,Media,2024-04-28,2024-07-10,1608,9.3,Predictive Systems,ai_job_dataset1.csv,73,5,1,3,2
AI01761,Data Engineer,147214.0,SGD,191378.0,SE,CT,Singapore,L,Singapore,0,"Azure, Tableau, Scala, NLP, SQL",Associate,6,Gaming,2024-06-12,2024-07-31,1222,7.4,Cognitive Computing,ai_job_dataset1.csv,49,5,1,3,2
AI01762,Computer Vision Engineer,35538.0,USD,35538.0,EN,FT,China,M,New Zealand,100,"AWS, Git, PyTorch, Java",Bachelor,0,Consulting,2024-11-03,2024-11-17,1062,9.5,DeepTech Ventures,ai_job_dataset1.csv,14,4,0,1,3
